species_const	species_name	checkpoint	roster_cp	roster_borrowed	level	floor_score	floor_moves	ceiling_score	ceiling_track	ceiling_ability	ceiling_nature	ceiling_item	ceiling_moves	ceiling_item_reliable	investment_delta	item_dependence	unreliable_best_item	ceiling_verdict_score	ceiling_win_rate	ceiling_chipped_win_rate	ceiling_outspeeds_rate	ceiling_mean_margin	cells	candidates_tested	beats_sample	loses_to_sample	confidence
SPECIES_MARILL	Marill	15	15	FALSE	76	0.0	Hydro Pump,Superpower,Double-Edge,Rain Dance	1.0	mixed	ABILITY_THICK_FAT	Rash	ITEM_FAIRY_FEATHER	Hydro Pump,Misty Explosion,Aqua Tail,Play Rough	TRUE	1.0	0.0	NA	1.0	1.0	1.0	0.0	96.375	8	16	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_SKIPLOOM	Skiploom	15	15	FALSE	76	0.0208	Memento,Bounce,Giga Drain,Worry Seed	1.0	mixed	ABILITY_CHLOROPHYLL	Rash	ITEM_FAIRY_FEATHER	Solar Beam,Fly,Seed Bomb,Dazzling Gleam	TRUE	0.9792	0.0	NA	1.0	1.0	1.0	0.0	95.75	8	16	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_CLODSIRE	Clodsire	15	15	FALSE	76	0.4167	Earthquake,Toxic,Megahorn,Sludge Wave	1.0	physical	ABILITY_POISON_TOUCH	Adamant	ITEM_WEAKNESS_POLICY	Gunk Shot,Earthquake,Megahorn,Poison Jab	TRUE	0.5833	0.0	NA	1.0	1.0	1.0	0.0	96.875	8	8	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_DUDUNSPARCE_TWO_SEGMENT	Dudunsparce-Two-Segment	15	15	FALSE	76	0.375	Boomburst,Hurricane,Crush Claw,Endure	1.0	physical	ABILITY_SERENE_GRACE	Adamant	ITEM_WEAKNESS_POLICY	Double-Edge,Dragon Rush,Earthquake,Hyper Drill	TRUE	0.625	0.0	NA	1.0	1.0	1.0	0.0	96.75	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_DUDUNSPARCE_THREE_SEGMENT	Dudunsparce-Three-Segment	15	15	FALSE	76	0.375	Boomburst,Hurricane,Crush Claw,Endure	1.0	physical	ABILITY_SERENE_GRACE	Adamant	ITEM_WEAKNESS_POLICY	Double-Edge,Dragon Rush,Earthquake,Hyper Drill	TRUE	0.625	0.0	NA	1.0	1.0	1.0	0.0	96.75	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_SHUCKLE	Shuckle	15	15	FALSE	76	0.0104	Sticky Web,Stone Edge,Power Split,Guard Split	1.0	special	ABILITY_STURDY	Modest	ITEM_WEAKNESS_POLICY	Meteor Beam,Struggle Bug,Sludge Wave,Sludge Bomb	TRUE	0.9896	0.0	NA	1.0	1.0	1.0	0.0	95.5	8	16	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_HERACROSS_MEGA	Heracross-Mega	15	15	FALSE	76	0.5833	Reversal,Close Combat,Megahorn,Take Down	1.0	physical	ABILITY_SKILL_LINK	Adamant	ITEM_WEAKNESS_POLICY	Focus Punch,Megahorn,Double-Edge,Close Combat	TRUE	0.4167	0.0	NA	1.0	1.0	1.0	0.125	97.625	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_URSALUNA	Ursaluna	15	15	FALSE	76	0.5417	Headlong Rush,Close Combat,Thrash,Double-Edge	1.0	physical	ABILITY_GUTS	Jolly	ITEM_WEAKNESS_POLICY	Double-Edge,Headlong Rush,Focus Punch,Thrash	TRUE	0.4583	0.0	NA	1.0	1.0	1.0	0.0	97.375	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_URSALUNA_BLOODMOON	Ursaluna-Bloodmoon	15	15	FALSE	76	0.4583	Blood Moon,Hammer Arm,Thrash,Moonblast	1.0	special	ABILITY_MINDS_EYE	Modest	ITEM_WEAKNESS_POLICY	Blood Moon,Earth Power,Focus Blast,Hyper Voice	TRUE	0.5417	0.0	NA	1.0	1.0	1.0	0.0	97.0	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_CORSOLA	Corsola	15	15	FALSE	76	0.0521	Flail,Earth Power,Mirror Coat,Power Gem	1.0	special	ABILITY_HUSTLE	Modest	ITEM_WEAKNESS_POLICY	Meteor Beam,Hydro Pump,Blizzard,Surf	TRUE	0.9479	0.0	NA	1.0	1.0	1.0	0.0	96.625	8	8	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_MANTINE	Mantine	15	15	FALSE	76	0.3333	Hydro Pump,Bounce,Aqua Ring,Air Slash	1.0	special	ABILITY_SWIFT_SWIM	Modest	ITEM_WEAKNESS_POLICY	Hydro Pump,Hurricane,Blizzard,Surf	TRUE	0.6667	0.0	NA	1.0	1.0	1.0	0.125	96.375	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_SLAKING	Slaking	15	15	FALSE	76	0.6042	Double-Edge,Hammer Arm,Punishment,Fling	1.0	physical	ABILITY_TRUANT	Jolly	ITEM_WEAKNESS_POLICY	Double-Edge,Focus Punch,Gunk Shot,Body Slam	TRUE	0.3958	0.0	NA	1.0	1.0	1.0	0.375	97.875	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_PROBOPASS	Probopass	15	15	FALSE	76	0.2917	Lock-On,Zap Cannon,Stone Edge,Earth Power	1.0	special	ABILITY_STURDY	Modest	ITEM_WEAKNESS_POLICY	Steel Beam,Meteor Beam,Zap Cannon,Power Gem	TRUE	0.7083	0.0	NA	1.0	1.0	1.0	0.0	96.875	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_SKITTY	Skitty	15	15	FALSE	76	0.0729	Play Rough,Captivate,Double-Edge,Heal Bell	1.0	physical	ABILITY_CUTE_CHARM	Adamant	ITEM_FAIRY_FEATHER	Double-Edge,Iron Tail,Play Rough,Body Slam	TRUE	0.9271	0.0	NA	1.0	1.0	1.0	0.0	96.0	8	8	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_AGGRON	Aggron	15	15	FALSE	76	0.4167	Metal Burst,Heavy Slam,Autotomize,Double-Edge	1.0	physical	ABILITY_STURDY	Jolly	ITEM_WEAKNESS_POLICY	Iron Tail,Stone Edge,Focus Punch,Iron Head	TRUE	0.5833	0.0	NA	1.0	1.0	1.0	0.0	97.0	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_AGGRON_MEGA	Aggron-Mega	15	15	FALSE	76	0.6875	Metal Burst,Heavy Slam,Autotomize,Double-Edge	1.0	physical	ABILITY_FILTER	Jolly	ITEM_WEAKNESS_POLICY	Iron Tail,Focus Punch,Double-Edge,Iron Head	TRUE	0.3125	0.0	NA	1.0	1.0	1.0	0.0	97.25	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_WAILORD	Wailord	15	15	FALSE	76	0.4688	Heavy Slam,Hydro Pump,Bouncy Bubble,Bounce	1.0	special	ABILITY_WATER_VEIL	Modest	ITEM_WEAKNESS_POLICY	Water Spout,Focus Blast,Blizzard,Hydro Pump	TRUE	0.5312	0.0	NA	1.0	1.0	1.0	0.0	96.75	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_TORKOAL	Torkoal	15	15	FALSE	76	0.4167	Inferno,Shell Smash,Heat Wave,Flail	1.0	special	ABILITY_WHITE_SMOKE	Modest	ITEM_WEAKNESS_POLICY	Eruption,Solar Beam,Sludge Bomb,Overheat	TRUE	0.5833	0.0	NA	1.0	1.0	1.0	0.0	96.75	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_ALTARIA	Altaria	15	15	FALSE	76	0.4167	Dragon Dance,Outrage,Sky Attack,Moonblast	1.0	physical	ABILITY_NATURAL_CURE	Adamant	ITEM_WEAKNESS_POLICY	Sky Attack,Outrage,Earthquake,Brave Bird	TRUE	0.5833	0.0	NA	1.0	1.0	1.0	0.125	97.0	8	16	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_ALTARIA_MEGA	Altaria-Mega	15	15	FALSE	76	0.5208	Dragon Dance,Outrage,Sky Attack,Moonblast	1.0	physical	ABILITY_PIXILATE	Adamant	ITEM_WEAKNESS_POLICY	Outrage,Play Rough,Sky Attack,Dragon Claw	TRUE	0.4792	0.0	NA	1.0	1.0	1.0	0.125	97.0	8	12	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_MILOTIC	Milotic	15	15	FALSE	76	0.3646	Bouncy Bubble,Rain Dance,Hydro Pump,Coil	1.0	special	ABILITY_MARVEL_SCALE	Modest	ITEM_WEAKNESS_POLICY	Hydro Pump,Blizzard,Dragon Pulse,Bouncy Bubble	TRUE	0.6354	0.0	NA	1.0	1.0	1.0	0.125	96.5	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_DUSCLOPS	Dusclops	15	15	FALSE	76	0.2708	Future Sight,Payback,Mean Look,Shadow Ball	1.0	physical	ABILITY_PRESSURE	Adamant	ITEM_WEAKNESS_POLICY	Poltergeist,Focus Punch,Earthquake,Shadow Punch	TRUE	0.7292	0.0	NA	1.0	1.0	1.0	0.0	96.875	8	8	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_DUSKNOIR	Dusknoir	15	15	FALSE	76	0.4375	Dynamic Punch,Hammer Arm,Payback,Mean Look	1.0	physical	ABILITY_PRESSURE	Adamant	ITEM_WEAKNESS_POLICY	Poltergeist,Focus Punch,Earthquake,Shadow Punch	TRUE	0.5625	0.0	NA	1.0	1.0	1.0	0.0	97.25	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_RELICANTH	Relicanth	15	15	FALSE	76	0.5	Head Smash,Wave Crash,Double-Edge,Hydro Pump	1.0	physical	ABILITY_SWIFT_SWIM	Jolly	ITEM_WEAKNESS_POLICY	Head Smash,Wave Crash,Skull Bash,Stone Edge	TRUE	0.5	0.0	NA	1.0	1.0	1.0	0.125	97.125	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_SALAMENCE_MEGA	Salamence-Mega	15	15	FALSE	76	0.5	Double-Edge,Flamethrower,Scary Face,Zen Headbutt	1.0	physical	ABILITY_AERILATE	Adamant	ITEM_WEAKNESS_POLICY	Fly,Dragon Claw,Double-Edge,Dragon Tail	TRUE	0.5	0.0	NA	1.0	1.0	1.0	0.625	98.125	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_METAGROSS_MEGA	Metagross-Mega	15	15	FALSE	76	0.6667	Hyper Beam,Iron Defense,Meteor Mash,Agility	1.0	physical	ABILITY_TOUGH_CLAWS	Jolly	ITEM_WEAKNESS_POLICY	Meteor Mash,Psychic Fangs,Explosion,Zen Headbutt	TRUE	0.3333	0.0	NA	1.0	1.0	1.0	0.75	98.25	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_TORTERRA	Torterra	15	15	FALSE	76	0.4792	Headlong Rush,Head Smash,Leaf Storm,Giga Drain	1.0	physical	ABILITY_SHELL_ARMOR	Jolly	ITEM_WEAKNESS_POLICY	Wood Hammer,Headlong Rush,Head Smash,Earthquake	TRUE	0.5208	0.0	NA	1.0	1.0	1.0	0.125	96.875	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_SHINX	Shinx	15	15	FALSE	76	0.0938	Wild Charge,Discharge,Scary Face,Crunch	1.0	physical	ABILITY_RIVALRY	Adamant	ITEM_FAIRY_FEATHER	Wild Charge,Iron Tail,Play Rough,Spark	TRUE	0.9062	0.0	NA	1.0	1.0	1.0	0.0	95.75	8	8	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_LUXIO	Luxio	15	15	FALSE	76	0.2083	Wild Charge,Discharge,Scary Face,Crunch	1.0	physical	ABILITY_RIVALRY	Adamant	ITEM_FAIRY_FEATHER	Wild Charge,Iron Tail,Play Rough,Spark	TRUE	0.7917	0.0	NA	1.0	1.0	1.0	0.0	96.125	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_BASTIODON	Bastiodon	15	15	FALSE	76	0.4271	Heavy Slam,Iron Head,Body Press,Metal Burst	1.0	special	ABILITY_DAUNTLESS_SHIELD	Modest	ITEM_WEAKNESS_POLICY	Steel Beam,Meteor Beam,Blizzard,Flash Cannon	TRUE	0.5729	0.0	NA	1.0	1.0	1.0	0.0	96.375	8	16	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_VESPIQUEN	Vespiquen	15	15	FALSE	76	0.6042	Fell Stinger,Destiny Bond,Swagger,Attack Order	1.0	special	ABILITY_QUEENLY_MAJESTY	Modest	ITEM_WEAKNESS_POLICY	Hurricane,Bug Buzz,Sludge Bomb,Air Slash	TRUE	0.3958	0.0	NA	1.0	1.0	1.0	0.0	96.75	8	12	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_CHERRIM_OVERCAST	Cherrim-Overcast	15	15	FALSE	76	0.2812	Double-Edge,Grav Apple,Petal Blizzard,Lucky Chant	1.0	physical	ABILITY_FLOWER_GIFT	Adamant	ITEM_FAIRY_FEATHER	Solar Blade,Double-Edge,Play Rough,Petal Blizzard	TRUE	0.7188	0.0	NA	1.0	1.0	1.0	0.125	96.75	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_BRONZONG	Bronzong	15	15	FALSE	76	0.5625	Spin Out,Heavy Slam,Heal Block,Payback	1.0	special	ABILITY_LEVITATE	Modest	ITEM_WEAKNESS_POLICY	Steel Beam,Future Sight,Solar Beam,Psychic	TRUE	0.4375	0.0	NA	1.0	1.0	1.0	0.0	96.5	8	12	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_GARCHOMP	Garchomp	15	15	FALSE	76	0.5417	Earthquake,Dragon Rush,Dig,Dragon Claw	1.0	physical	ABILITY_SAND_VEIL	Jolly	ITEM_WEAKNESS_POLICY	Dragon Rush,Earthquake,Iron Tail,Dragon Claw	TRUE	0.4583	0.0	NA	1.0	1.0	1.0	0.5	97.375	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_GARCHOMP_MEGA	Garchomp-Mega	15	15	FALSE	76	0.625	Earthquake,Dragon Rush,Dig,Dragon Claw	1.0	physical	ABILITY_SAND_FORCE	Jolly	ITEM_WEAKNESS_POLICY	Dragon Rush,Earthquake,Iron Tail,Dragon Claw	TRUE	0.375	0.0	NA	1.0	1.0	1.0	0.5	97.375	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_ABOMASNOW_MEGA	Abomasnow-Mega	15	15	FALSE	76	0.5417	Mountain Gale,Ice Hammer,Blizzard,Wood Hammer	1.0	special	ABILITY_SLUSH_RUSH	Modest	ITEM_WEAKNESS_POLICY	Solar Beam,Blizzard,Focus Blast,Ice Beam	TRUE	0.4583	0.0	NA	1.0	1.0	1.0	0.0	97.0	8	12	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_PHIONE	Phione	15	15	FALSE	76	0.2396	Rain Dance,Dive,Aqua Ring,Moonblast	1.0	mixed	ABILITY_HYDRATION	Rash	ITEM_FAIRY_FEATHER	Hydro Pump,Liquidation,Blizzard,Moonblast	TRUE	0.7604	0.0	NA	1.0	1.0	1.0	0.0	96.125	8	12	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_MANAPHY	Manaphy	15	15	FALSE	76	0.3646	Heart Swap,Rain Dance,Dive,Aqua Ring	1.0	physical	ABILITY_HYDRATION	Jolly	ITEM_WEAKNESS_POLICY	Liquidation,U-turn,Knock Off,Dive	TRUE	0.6354	0.0	NA	1.0	1.0	1.0	0.375	96.875	8	12	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_LILLIPUP	Lillipup	15	15	FALSE	76	0.2083	Play Rough,Giga Impact,Last Resort,Reversal	1.0	physical	ABILITY_VITAL_SPIRIT	Adamant	ITEM_FAIRY_FEATHER	Giga Impact,Play Rough,Wild Charge,Last Resort	TRUE	0.7917	0.0	NA	1.0	1.0	1.0	0.0	96.75	8	8	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_HERDIER	Herdier	15	15	FALSE	76	0.3542	Play Rough,Giga Impact,Last Resort,Reversal	1.0	physical	ABILITY_INTIMIDATE	Adamant	ITEM_FAIRY_FEATHER	Giga Impact,Play Rough,Wild Charge,Last Resort	TRUE	0.6458	0.0	NA	1.0	1.0	1.0	0.0	96.875	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_PANSAGE	Pansage	15	15	FALSE	76	0.0625	Crunch,Natural Gift,Recycle,Grass Knot	1.0	special	ABILITY_GLUTTONY	Modest	ITEM_FAIRY_FEATHER	Solar Beam,Flash,Disarming Voice,Energy Ball	TRUE	0.9375	0.0	NA	1.0	1.0	1.0	0.125	95.5	8	16	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_MUSHARNA	Musharna	15	15	FALSE	76	0.0729	Psychic Terrain,Defense Curl,Lucky Chant,Psybeam	1.0	special	ABILITY_SYNCHRONIZE	Modest	ITEM_FAIRY_FEATHER	Future Sight,Misty Explosion,Energy Ball,Psychic	TRUE	0.9271	0.0	NA	1.0	1.0	1.0	0.0	96.875	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_AUDINO_MEGA	Audino-Mega	15	15	FALSE	76	0.9271	Moonblast,Last Resort,Wish,Double-Edge	1.0	special	ABILITY_REGENERATOR	Modest	ITEM_FAIRY_FEATHER	Moonblast,Hyper Voice,Solar Beam,Dazzling Gleam	TRUE	0.0729	0.0	NA	1.0	1.0	1.0	0.0	96.125	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_THROH	Throh	15	15	FALSE	76	0.2917	Bulk Up,Reversal,Superpower,Wide Guard	1.0	physical	ABILITY_GUTS	Adamant	ITEM_WEAKNESS_POLICY	Focus Punch,Earthquake,Stone Edge,Superpower	TRUE	0.7083	0.0	NA	1.0	1.0	1.0	0.0	96.5	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_WHIMSICOTT	Whimsicott	15	15	FALSE	76	0.1875	Moonblast,Hurricane,Tailwind,Gust	1.0	special	ABILITY_PRANKSTER	Timid	ITEM_FAIRY_FEATHER	Solar Beam,Moonblast,Hurricane,Energy Ball	TRUE	0.8125	0.0	NA	1.0	1.0	1.0	0.75	96.875	8	16	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_SCRAFTY	Scrafty	15	15	FALSE	76	0.375	Dragon Dance,Head Smash,Focus Punch,Rock Climb	1.0	physical	ABILITY_SHED_SKIN	Jolly	ITEM_WEAKNESS_POLICY	Focus Punch,Foul Play,Head Smash,High Jump Kick	TRUE	0.625	0.0	NA	1.0	1.0	1.0	0.125	97.125	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_GARBODOR_MEGA	Garbodor-Mega	15	15	FALSE	76	0.5625	Explosion,Gunk Shot,Belch,Amnesia	1.0	physical	ABILITY_PARASITIC_WASTE	Adamant	ITEM_WEAKNESS_POLICY	Gunk Shot,Explosion,Superpower,Poison Jab	TRUE	0.4375	0.0	NA	1.0	1.0	1.0	0.125	97.625	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_ESCAVALIER	Escavalier	15	15	FALSE	76	0.7604	Double Iron Bash,Fell Stinger,Giga Impact,Swords Dance	1.0	physical	ABILITY_SWARM	Adamant	ITEM_WEAKNESS_POLICY	Megahorn,Iron Head,Giga Impact,X-Scissor	TRUE	0.2396	0.0	NA	1.0	1.0	1.0	0.0	97.25	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_JELLICENT	Jellicent	15	15	FALSE	76	0.3542	Water Spout,Wring Out,Hydro Pump,Hex	1.0	special	ABILITY_WATER_ABSORB	Modest	ITEM_WEAKNESS_POLICY	Water Spout,Shadow Ball,Wring Out,Hydro Pump	TRUE	0.6458	0.0	NA	1.0	1.0	1.0	0.0	96.5	8	8	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_STUNFISK	Stunfisk	15	15	FALSE	76	0.2812	Flail,Earth Power,Thunderbolt,Muddy Water	1.0	special	ABILITY_STATIC	Modest	ITEM_WEAKNESS_POLICY	Thunder,Earth Power,Muddy Water,Thunderbolt	TRUE	0.7188	0.0	NA	1.0	1.0	1.0	0.0	95.75	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_STUNFISK_GALAR	Stunfisk-Galar	15	15	FALSE	76	0.5312	Flail,Snap Trap,Muddy Water,Bounce	1.0	physical	ABILITY_FILTER	Adamant	ITEM_WEAKNESS_POLICY	Snap Trap,Earthquake,Stone Edge,Dig	TRUE	0.4688	0.0	NA	1.0	1.0	1.0	0.0	96.375	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_KINGAMBIT	Kingambit	15	15	FALSE	76	0.4479	Sucker Punch,Night Slash,Iron Defense,Embargo	1.0	physical	ABILITY_DEFIANT	Jolly	ITEM_WEAKNESS_POLICY	Foul Play,Iron Head,Stone Edge,Kowtow Cleave	TRUE	0.5521	0.0	NA	1.0	1.0	1.0	0.0	97.25	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_BOUFFALANT	Bouffalant	15	15	FALSE	76	0.7708	Slack Off,Giga Impact,Headlong Rush,Swords Dance	1.0	physical	ABILITY_RECKLESS	Adamant	ITEM_WEAKNESS_POLICY	Giga Impact,Head Smash,Megahorn,Skull Bash	TRUE	0.2292	0.0	NA	1.0	1.0	1.0	0.125	97.25	8	4	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
SPECIES_AEGISLASH_SHIELD	Aegislash-Shield	15	15	FALSE	76	0.25	Fury Cutter,Pursuit,Autotomize,Shadow Sneak	1.0	physical	ABILITY_STANCE_CHANGE	Adamant	ITEM_WEAKNESS_POLICY	Iron Head,Shadow Claw,Head Smash,Cut	TRUE	0.75	0.0	NA	1.0	1.0	1.0	0.0	96.25	8	16	Alakazam-Mega@Leader Liza,Alakazam@Leader Liza,Espathra@Leader Tate,Farigiraf@Leader Liza,Iron Leaves@Leader Liza	NONE	Derived
