trainer_id	trainer_label	trainer_base	battle_index	role	battle_type	ai_flags	party_size	min_level	max_level	perfect_ivs	has_ev_spread	roster	ivs	evs	source	confidence	checkpoint	checkpoint_method
801	Leader Juan5	Leader Juan	5	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	82	82	TRUE	TRUE	Tapu Fini:82:Misty Surge:Terrain Extender:Timid:Moonblast,Ice Beam,Surf,Flip Turn|Tinkaton:82:Own Tempo:Shuca Berry:Jolly:Gigaton Hammer,Play Rough,Stone Edge,Brick Break|Rapidash-Galar:82:Flash Fire:Life Orb:Jolly:Flare Blitz,Play Rough,Wild Charge,Swords Dance|Ursaluna:82:Guts:Assault Vest:Adamant:Facade,Headlong Rush,Close Combat,Play Rough|Flutter Mane:82:Protosynthesis:Choice Specs:Timid:Energy Ball,Shadow Ball,Moonblast,Psyshock|Diancie:82:Clear Body:Diancite:Timid:Moonblast,Diamond Storm,Calm Mind,Earth Power|Diancie-Mega:82:Magic Bounce:Diancite:Timid:Moonblast,Diamond Storm,Calm Mind,Earth Power	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	17	exact
802	Bug Maniac Angelo	Bug Maniac Angelo	1	route	Singles	Check Bad Move,Try To Faint,Check Viability	2	28	28	FALSE	FALSE	Illumise:28:UNK:NONE:Hardy:Moonlight,Wish,Pounce,Encore|Volbeat:28:UNK:NONE:Hardy:Struggle Bug,Moonlight,Helping Hand,Signal Beam	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
803	Bird Keeper Darius	Bird Keeper Darius	1	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	62	62	FALSE	FALSE	Sigilyph:62:UNK:NONE:Hardy:Air Slash,Psychic,Cosmic Power,Sky Attack	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
804	Rival Steven	Rival Steven	1	rival	Singles	Check Bad Move,Try To Faint,Check Viability	6	75	78	TRUE	FALSE	Skarmory:77:UNK:NONE:Hardy:Toxic,Aerial Ace,Spikes,Steel Wing|Claydol:75:UNK:NONE:Hardy:Reflect,Light Screen,Ancient Power,Earthquake|Aggron:76:UNK:NONE:Hardy:Thunder,Earthquake,Solar Beam,Dragon Claw|Cradily:76:UNK:NONE:Hardy:Giga Drain,Ancient Power,Ingrain,Confuse Ray|Armaldo:76:UNK:NONE:Hardy:Water Pulse,Ancient Power,Aerial Ace,Slash|Metagross:78:UNK:NONE:Hardy:Earthquake,Psychic,Meteor Mash,Shadow Ball	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0|0|0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	16	bounded
805	Salon Maiden Anabel	Salon Maiden Anabel	1	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	5	5	FALSE	FALSE	Beldum:5:UNK:NONE:Hardy:Take Down	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
806	Dome Ace Tucker	Dome Ace Tucker	1	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	5	5	FALSE	FALSE	Beldum:5:UNK:NONE:Hardy:Take Down	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
807	Palace Maven Spenser	Palace Maven Spenser	1	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	5	5	FALSE	FALSE	Beldum:5:UNK:NONE:Hardy:Take Down	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
808	Arena Tycoon Greta	Arena Tycoon Greta	1	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	5	5	FALSE	FALSE	Beldum:5:UNK:NONE:Hardy:Take Down	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
809	Factory Head Noland	Factory Head Noland	1	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	5	5	FALSE	FALSE	Beldum:5:UNK:NONE:Hardy:Take Down	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
810	Pike Queen Lucy	Pike Queen Lucy	1	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	5	5	FALSE	FALSE	Beldum:5:UNK:NONE:Hardy:Take Down	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
811	Pyramid King Brandon	Pyramid King Brandon	1	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	5	5	FALSE	FALSE	Beldum:5:UNK:NONE:Hardy:Take Down	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
812	Ruin Maniac Andres2	Ruin Maniac Andres	2	route	Singles	Check Bad Move	2	55	55	FALSE	FALSE	Gigalith:55:UNK:NONE:Hardy:Stealth Rock,Sandstorm,Stone Edge,Explosion|Excadrill:55:UNK:NONE:Hardy:Rock Slide,Earthquake,Sandstorm,Drill Run	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
813	Ruin Maniac Andres3	Ruin Maniac Andres	3	route	Singles	Check Bad Move	2	55	55	FALSE	FALSE	Gigalith:55:UNK:NONE:Hardy:Stealth Rock,Sandstorm,Stone Edge,Explosion|Excadrill:55:UNK:NONE:Hardy:Rock Slide,Earthquake,Sandstorm,Drill Run	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
814	Ruin Maniac Andres4	Ruin Maniac Andres	4	route	Singles	Check Bad Move	2	55	55	FALSE	FALSE	Gigalith:55:UNK:NONE:Hardy:Stealth Rock,Sandstorm,Stone Edge,Explosion|Excadrill:55:UNK:NONE:Hardy:Rock Slide,Earthquake,Sandstorm,Drill Run	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
815	Ruin Maniac Andres5	Ruin Maniac Andres	5	route	Singles	Check Bad Move	2	55	55	FALSE	FALSE	Gigalith:55:UNK:NONE:Hardy:Stealth Rock,Sandstorm,Stone Edge,Explosion|Excadrill:55:UNK:NONE:Hardy:Rock Slide,Earthquake,Sandstorm,Drill Run	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
816	Sailor Cory2	Sailor Cory	2	route	Singles	Check Bad Move	2	54	54	FALSE	FALSE	Octillery:54:UNK:NONE:Hardy:Signal Beam,Ice Beam,Bullet Seed,Hydro Pump|Malamar:54:UNK:NONE:Hardy:Slash,Night Slash,Superpower,Psycho Boost	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
817	Sailor Cory3	Sailor Cory	3	route	Singles	Check Bad Move	2	54	54	FALSE	FALSE	Octillery:54:UNK:NONE:Hardy:Signal Beam,Ice Beam,Bullet Seed,Hydro Pump|Malamar:54:UNK:NONE:Hardy:Slash,Night Slash,Superpower,Psycho Boost	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
818	Sailor Cory4	Sailor Cory	4	route	Singles	Check Bad Move	2	54	54	FALSE	FALSE	Octillery:54:UNK:NONE:Hardy:Signal Beam,Ice Beam,Bullet Seed,Hydro Pump|Malamar:54:UNK:NONE:Hardy:Slash,Night Slash,Superpower,Psycho Boost	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
819	Sailor Cory5	Sailor Cory	5	route	Singles	Check Bad Move	2	54	54	FALSE	FALSE	Octillery:54:UNK:NONE:Hardy:Signal Beam,Ice Beam,Bullet Seed,Hydro Pump|Malamar:54:UNK:NONE:Hardy:Slash,Night Slash,Superpower,Psycho Boost	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
820	Triathlete Pablo2	Triathlete Pablo	2	route	Singles	Check Bad Move	2	62	62	FALSE	FALSE	Octillery:62:UNK:NONE:Hardy:Ice Beam,Bullet Seed,Hydro Pump,Snipe Shot|Greninja:62:UNK:NONE:Hardy:Feint Attack,Substitute,Bounce,Extrasensory	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
821	Triathlete Pablo3	Triathlete Pablo	3	route	Singles	Check Bad Move	2	62	62	FALSE	FALSE	Octillery:62:UNK:NONE:Hardy:Ice Beam,Bullet Seed,Hydro Pump,Snipe Shot|Greninja:62:UNK:NONE:Hardy:Feint Attack,Substitute,Bounce,Extrasensory	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
822	Triathlete Pablo4	Triathlete Pablo	4	route	Singles	Check Bad Move	2	62	62	FALSE	FALSE	Octillery:62:UNK:NONE:Hardy:Ice Beam,Bullet Seed,Hydro Pump,Snipe Shot|Greninja:62:UNK:NONE:Hardy:Feint Attack,Substitute,Bounce,Extrasensory	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
823	Triathlete Pablo5	Triathlete Pablo	5	route	Singles	Check Bad Move	2	62	62	FALSE	FALSE	Octillery:62:UNK:NONE:Hardy:Ice Beam,Bullet Seed,Hydro Pump,Snipe Shot|Greninja:62:UNK:NONE:Hardy:Feint Attack,Substitute,Bounce,Extrasensory	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
824	Black Belt Koji2	Black Belt Koji	2	route	Singles	Check Bad Move	1	65	65	FALSE	FALSE	Conkeldurr:65:UNK:NONE:Hardy:Hammer Arm,Stone Edge,Focus Punch,Superpower	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
825	Black Belt Koji3	Black Belt Koji	3	route	Singles	Check Bad Move	1	65	65	FALSE	FALSE	Conkeldurr:65:UNK:NONE:Hardy:Hammer Arm,Stone Edge,Focus Punch,Superpower	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
826	Black Belt Koji4	Black Belt Koji	4	route	Singles	Check Bad Move	1	65	65	FALSE	FALSE	Conkeldurr:65:UNK:NONE:Hardy:Hammer Arm,Stone Edge,Focus Punch,Superpower	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
827	Black Belt Koji5	Black Belt Koji	5	route	Singles	Check Bad Move	1	65	65	FALSE	FALSE	Conkeldurr:65:UNK:NONE:Hardy:Hammer Arm,Stone Edge,Focus Punch,Superpower	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
828	Cooltrainer Cristin2	Cooltrainer Cristin	2	route	Singles	Check Bad Move,Try To Faint,Check Viability	2	64	64	FALSE	FALSE	Exploud:64:UNK:NONE:Hardy:Synchronoise,Boomburst,Overdrive,Hyper Beam|Cinccino:64:UNK:NONE:Hardy:Tickle,Sing,Tail Slap,Tidy Up	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
829	Cooltrainer Cristin3	Cooltrainer Cristin	3	route	Singles	Check Bad Move,Try To Faint,Check Viability	2	64	64	FALSE	FALSE	Exploud:64:UNK:NONE:Hardy:Synchronoise,Boomburst,Overdrive,Hyper Beam|Cinccino:64:UNK:NONE:Hardy:Tickle,Sing,Tail Slap,Tidy Up	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
830	Cooltrainer Cristin4	Cooltrainer Cristin	4	route	Singles	Check Bad Move,Try To Faint,Check Viability	2	64	64	FALSE	FALSE	Exploud:64:UNK:NONE:Hardy:Synchronoise,Boomburst,Overdrive,Hyper Beam|Cinccino:64:UNK:NONE:Hardy:Tickle,Sing,Tail Slap,Tidy Up	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
831	Cooltrainer Cristin5	Cooltrainer Cristin	5	route	Singles	Check Bad Move,Try To Faint,Check Viability	2	64	64	FALSE	FALSE	Exploud:64:UNK:NONE:Hardy:Synchronoise,Boomburst,Overdrive,Hyper Beam|Cinccino:64:UNK:NONE:Hardy:Tickle,Sing,Tail Slap,Tidy Up	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
832	Guitarist Fernando2	Guitarist Fernando	2	route	Singles	Check Bad Move	2	56	56	FALSE	FALSE	Carbink:56:UNK:NONE:Hardy:Skill Swap,Power Gem,Stone Edge,Moonblast|Dustox:56:UNK:NONE:Hardy:Sludge Bomb,Bug Buzz,Detect,Quiver Dance	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
833	Guitarist Fernando3	Guitarist Fernando	3	route	Singles	Check Bad Move	2	56	56	FALSE	FALSE	Carbink:56:UNK:NONE:Hardy:Skill Swap,Power Gem,Stone Edge,Moonblast|Dustox:56:UNK:NONE:Hardy:Sludge Bomb,Bug Buzz,Detect,Quiver Dance	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
834	Guitarist Fernando4	Guitarist Fernando	4	route	Singles	Check Bad Move	2	56	56	FALSE	FALSE	Carbink:56:UNK:NONE:Hardy:Skill Swap,Power Gem,Stone Edge,Moonblast|Dustox:56:UNK:NONE:Hardy:Sludge Bomb,Bug Buzz,Detect,Quiver Dance	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
835	Guitarist Fernando5	Guitarist Fernando	5	route	Singles	Check Bad Move	2	56	56	FALSE	FALSE	Carbink:56:UNK:NONE:Hardy:Skill Swap,Power Gem,Stone Edge,Moonblast|Dustox:56:UNK:NONE:Hardy:Sludge Bomb,Bug Buzz,Detect,Quiver Dance	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
836	Hiker Sawyer2	Hiker Sawyer	2	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	21	21	FALSE	FALSE	Geodude:21:UNK:NONE:Hardy:Rollout,Magnitude,Rock Tomb,Smack Down	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
837	Hiker Sawyer3	Hiker Sawyer	3	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	21	21	FALSE	FALSE	Geodude:21:UNK:NONE:Hardy:Rollout,Magnitude,Rock Tomb,Smack Down	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
838	Hiker Sawyer4	Hiker Sawyer	4	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	21	21	FALSE	FALSE	Geodude:21:UNK:NONE:Hardy:Rollout,Magnitude,Rock Tomb,Smack Down	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
839	Hiker Sawyer5	Hiker Sawyer	5	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	21	21	FALSE	FALSE	Geodude:21:UNK:NONE:Hardy:Rollout,Magnitude,Rock Tomb,Smack Down	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
840	Pkmn Breeder Gabrielle2	Pkmn Breeder Gabrielle	2	route	Singles	Check Bad Move	2	64	64	FALSE	FALSE	Marowak:64:UNK:NONE:Hardy:Stomping Tantrum,Endeavor,Double-Edge,Retaliate|Marowak-Alola:64:UNK:NONE:Hardy:Stomping Tantrum,Endeavor,Flare Blitz,Retaliate	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
841	Pkmn Breeder Gabrielle3	Pkmn Breeder Gabrielle	3	route	Singles	Check Bad Move	2	64	64	FALSE	FALSE	Marowak:64:UNK:NONE:Hardy:Stomping Tantrum,Endeavor,Double-Edge,Retaliate|Marowak-Alola:64:UNK:NONE:Hardy:Stomping Tantrum,Endeavor,Flare Blitz,Retaliate	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
842	Pkmn Breeder Gabrielle4	Pkmn Breeder Gabrielle	4	route	Singles	Check Bad Move	2	64	64	FALSE	FALSE	Marowak:64:UNK:NONE:Hardy:Stomping Tantrum,Endeavor,Double-Edge,Retaliate|Marowak-Alola:64:UNK:NONE:Hardy:Stomping Tantrum,Endeavor,Flare Blitz,Retaliate	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
843	Pkmn Breeder Gabrielle5	Pkmn Breeder Gabrielle	5	route	Singles	Check Bad Move	2	64	64	FALSE	FALSE	Marowak:64:UNK:NONE:Hardy:Stomping Tantrum,Endeavor,Double-Edge,Retaliate|Marowak-Alola:64:UNK:NONE:Hardy:Stomping Tantrum,Endeavor,Flare Blitz,Retaliate	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
844	Beauty Thalia2	Beauty Thalia	2	route	Singles	Check Bad Move	2	56	56	FALSE	FALSE	Alakazam:56:UNK:NONE:Hardy:Recover,Psychic,Future Sight,Calm Mind|Granbull:56:UNK:NONE:Hardy:Jaw Lock,Raging Bull,Payback,Hammer Arm	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
845	Beauty Thalia3	Beauty Thalia	3	route	Singles	Check Bad Move	2	56	56	FALSE	FALSE	Alakazam:56:UNK:NONE:Hardy:Recover,Psychic,Future Sight,Calm Mind|Granbull:56:UNK:NONE:Hardy:Jaw Lock,Raging Bull,Payback,Hammer Arm	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
846	Beauty Thalia4	Beauty Thalia	4	route	Singles	Check Bad Move	2	56	56	FALSE	FALSE	Alakazam:56:UNK:NONE:Hardy:Recover,Psychic,Future Sight,Calm Mind|Granbull:56:UNK:NONE:Hardy:Jaw Lock,Raging Bull,Payback,Hammer Arm	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
847	Beauty Thalia5	Beauty Thalia	5	route	Singles	Check Bad Move	2	56	56	FALSE	FALSE	Alakazam:56:UNK:NONE:Hardy:Recover,Psychic,Future Sight,Calm Mind|Granbull:56:UNK:NONE:Hardy:Jaw Lock,Raging Bull,Payback,Hammer Arm	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
848	Psychic Mariela	Psychic Mariela	1	route	Singles	NONE	1	41	41	FALSE	FALSE	Chimecho:41:UNK:NONE:Hardy:Extrasensory,Heal Bell,Uproar,Safeguard	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
849	Psychic Alvaro	Psychic Alvaro	1	route	Singles	NONE	2	41	41	FALSE	FALSE	Banette:41:UNK:NONE:Hardy:Curse,Shadow Ball,Embargo,Sucker Punch|Kadabra:41:UNK:NONE:Hardy:Energy Ball,Recover,Psychic,Role Play	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
850	Gentleman Everett	Gentleman Everett	1	route	Singles	NONE	1	41	41	FALSE	FALSE	Wobbuffet:41:UNK:NONE:Hardy:Counter,Mirror Coat,Safeguard,Destiny Bond	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
851	Lvl -1 Leader Candice	Lvl -1 Leader Candice	1	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	4	-1	-2	FALSE	FALSE	Snover:-2:Snow Warning:Occa Berry:Rash:Mega Drain,Icy Wind,Ice Shard,Sleep Powder|Spheal:-1:Thick Fat:Oran Berry:Calm:Icy Wind,Brine,Hidden Power,Signal Beam|Delibird:-1:Refrigerate:Muscle Band:Adamant:Fake Out,Aerial Ace,Ice Shard,Steel Wing|Cetoddle:-1:Slush Rush:Muscle Band:Jolly:Ice Fang,Rock Smash,Bulldoze,Ice Shard	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,30 sa,30 sd,30 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
852	Lvl -1* Leader Gardenia	Lvl -1* Leader Gardenia	1	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	5	-1	0	FALSE	FALSE	Roserade:0:Natural Cure:Miracle Seed:Timid:Giga Drain,Sludge,Sleep Powder,Hidden Power|Dolliv:-1:Harvest:Sitrus Berry:Calm:Leech Seed,Protect,Mega Drain,Facade|Sudowoodo:-1:Sturdy:Muscle Band:Adamant:Rock Tomb,Bulldoze,Trailblaze,Power-Up Punch|Gloom:-1:Stench:Eviolite:Bold:Mega Drain,Stun Spore,Leech Seed,Synthesis|Gloom:-1:Stench:Eviolite:Bold:Sludge,Poison Powder,Leech Seed,Synthesis	31 hp,30 at,31 df,30 sa,31 sd,30 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0|0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
853	RS Protag Brendan Placeholder	RS Protag Brendan Placeholder	1	route	Singles	NONE	1	5	5	FALSE	FALSE	Groudon:5:UNK:NONE:Hardy:Metal Claw,Smack Down,Scary Face	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
854	RS Protag May Placeholder	RS Protag May Placeholder	1	route	Singles	NONE	1	5	5	FALSE	FALSE	Kyogre:5:UNK:NONE:Hardy:Aqua Ring,Rest,Scary Face	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
855	Lvl -1 Rival Dawn Route104	Lvl -1 Rival Dawn Route	104	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	3	-1	-3	TRUE	FALSE	Buneary:-3:Limber:Oran Berry:Adamant:Fake Out,Quick Attack,Mach Punch|Noibat:-2:Infiltrator:Oran Berry:Timid:Gust,Absorb,Twister|Piplup:-1:Torrent:Oran Berry:Serious:Bubble Beam,Aqua Jet,Baby-Doll Eyes,Peck	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
856	Lvl -1 Rival Ursula	Lvl -1 Rival Ursula	1	route	Doubles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	4	-1	-1	TRUE	TRUE	Oricorio:-1:Dancer:Charti Berry:Timid:Revelation Dance,Quiver Dance,Air Cutter,Roost|Oricorio-Pa'u:-1:Dancer:Charti Berry:Timid:Revelation Dance,Quiver Dance,Air Cutter,Roost|Oricorio-Sensu:-1:Dancer:Charti Berry:Timid:Revelation Dance,Quiver Dance,Air Cutter,Roost|Oricorio-Pom-Pom:-1:Dancer:Charti Berry:Timid:Revelation Dance,Quiver Dance,Air Cutter,Roost	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
